,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,VSA,Sch1,Sch2,Sch3,Sch4,SchNA
1144,18-24,1,"Some college or university, no certificate or degree",USA,White,54.0,26.0,54.0,52.0,33.0,-0.21712,1.2247,1,1,0,1,1,CL4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
1145,45-54,0,University degree,UK,White,38.0,32.0,41.0,41.0,37.0,0.19268,-0.84637,1,1,1,1,1,CL1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1
1146,18-24,0,"Some college or university, no certificate or degree",Republic of Ireland,White,51.0,34.0,41.0,35.0,25.0,-0.21712,0.07987,1,1,1,0,1,CL4,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
1147,25-34,0,Masters degree,USA,White,38.0,35.0,48.0,43.0,34.0,-0.71126,-1.18084,1,1,0,1,1,CL6,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1148,25-34,0,University degree,USA,White,14.0,37.0,38.0,33.0,48.0,-0.21712,0.07987,1,1,1,1,1,CL2,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1
1149,35-44,0,Professional certificate/ diploma,USA,White,53.0,33.0,47.0,33.0,32.0,0.88113,-0.52593,1,1,1,1,1,CL3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1150,18-24,0,"Some college or university, no certificate or degree",USA,White,37.0,41.0,47.0,39.0,37.0,0.52975,1.92173,1,1,1,1,1,CL6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1151,45-54,1,Left school at 18 years,-0.09765,White,30.0,44.0,44.0,46.0,48.0,-0.71126,-0.52593,1,1,1,1,1,CL6,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1
1152,25-34,0,"Some college or university, no certificate or degree",USA,White,48.0,37.0,50.0,50.0,45.0,0.19268,0.40148,1,1,1,1,1,CL4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1153,35-44,1,University degree,USA,White,52.0,27.0,42.0,41.0,32.0,0.88113,-0.84637,1,1,0,1,1,CL6,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1
1154,55-64,1,Masters degree,USA,Other,39.0,35.0,41.0,35.0,40.0,0.52975,1.92173,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1155,18-24,0,Left school at 18 years,Other,White,41.0,34.0,45.0,42.0,27.0,0.52975,1.2247,1,1,0,1,1,CL4,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1
1156,18-24,1,Masters degree,UK,White,40.0,41.0,48.0,48.0,38.0,0.19268,0.7654,1,1,1,0,1,CL6,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1
1157,18-24,0,Doctorate degree,UK,White,27.0,51.0,56.0,53.0,38.0,-0.21712,1.2247,1,1,1,1,1,CL5,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1
1158,18-24,1,"Some college or university, no certificate or degree",UK,White,38.0,39.0,44.0,39.0,45.0,-0.21712,-0.52593,1,1,0,1,1,CL2,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1
1159,18-24,0,"Some college or university, no certificate or degree",UK,White,42.0,52.0,57.0,46.0,39.0,1.29221,0.7654,1,1,0,0,1,CL6,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1
1160,45-54,0,Professional certificate/ diploma,Republic of Ireland,White,31.0,40.0,44.0,35.0,48.0,-0.71126,0.40148,1,1,1,1,1,CL6,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
1161,25-34,1,University degree,Canada,White,42.0,39.0,47.0,43.0,33.0,0.19268,1.2247,1,1,1,1,1,CL3,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1
1162,18-24,0,Left school at 17 years,USA,Other,44.0,32.0,36.0,37.0,43.0,0.52975,0.7654,1,1,0,0,1,CL5,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1
1163,18-24,0,"Some college or university, no certificate or degree",USA,White,36.0,39.0,56.0,44.0,44.0,0.52975,1.92173,1,1,0,1,1,CL5,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
1164,25-34,1,Doctorate degree,UK,White,34.0,33.0,48.0,49.0,54.0,-0.71126,-0.52593,1,0,0,1,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1165,25-34,0,Left school at 17 years,-0.09765,White,32.0,42.0,46.0,44.0,45.0,0.19268,0.07987,1,1,1,1,1,CL2,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1
1166,25-34,0,"Some college or university, no certificate or degree",USA,White,44.0,32.0,49.0,39.0,49.0,0.88113,-0.21575,1,0,0,1,1,CL5,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1
1167,35-44,0,University degree,USA,White,32.0,36.0,52.0,48.0,28.0,1.86203,1.92173,1,0,0,0,1,CL3,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1
1168,25-34,0,University degree,USA,White,41.0,33.0,53.0,41.0,46.0,-0.21712,0.07987,1,1,0,0,1,CL6,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1
1169,18-24,0,Left school at 18 years,USA,White,44.0,38.0,55.0,38.0,34.0,0.88113,0.7654,1,1,0,0,1,CL6,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1
1170,45-54,0,Professional certificate/ diploma,USA,White,40.0,39.0,45.0,30.0,34.0,0.52975,0.40148,1,1,1,1,1,CL2,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1
1171,35-44,1,University degree,USA,White,25.0,48.0,55.0,51.0,44.0,-0.71126,-0.21575,1,0,0,0,1,CL3,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1
1172,35-44,0,"Some college or university, no certificate or degree",USA,White,37.0,36.0,46.0,38.0,43.0,-0.71126,0.40148,1,0,0,1,1,CL6,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1
1173,18-24,0,"Some college or university, no certificate or degree",USA,White,33.0,41.0,39.0,47.0,48.0,0.88113,0.40148,1,1,0,1,1,CL6,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1174,18-24,1,"Some college or university, no certificate or degree",USA,White,40.0,41.0,55.0,47.0,46.0,-1.37983,0.07987,1,0,0,1,1,CL6,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1
1175,18-24,0,"Some college or university, no certificate or degree",USA,Other,36.0,34.0,52.0,41.0,49.0,-0.21712,0.7654,1,1,0,1,1,CL6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1176,25-34,0,Masters degree,USA,White,39.0,34.0,46.0,37.0,49.0,1.86203,1.92173,1,1,0,0,1,CL4,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1
1177,18-24,0,"Some college or university, no certificate or degree",USA,Other,23.0,40.0,40.0,48.0,40.0,-0.21712,0.7654,1,1,0,0,1,CL4,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1
1178,18-24,0,"Some college or university, no certificate or degree",Other,White,44.0,39.0,46.0,34.0,35.0,-1.37983,0.07987,1,1,0,1,1,CL3,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1
1179,25-34,1,"Some college or university, no certificate or degree",USA,White,31.0,42.0,47.0,53.0,43.0,1.29221,0.40148,1,0,0,1,1,CL2,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1
1180,25-34,1,Masters degree,USA,White,55.0,43.0,57.0,24.0,32.0,1.86203,1.92173,1,1,0,1,1,CL4,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1181,18-24,0,"Some college or university, no certificate or degree",USA,White,28.0,38.0,42.0,48.0,40.0,-0.21712,-1.18084,0,1,0,1,1,CL6,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1
1182,18-24,0,"Some college or university, no certificate or degree",USA,White,34.0,28.0,48.0,39.0,40.0,-0.71126,0.40148,1,0,0,0,1,CL6,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1
1183,25-34,0,"Some college or university, no certificate or degree",Other,White,52.0,37.0,42.0,40.0,34.0,0.19268,0.40148,1,1,1,1,1,CL4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1
1184,25-34,1,Professional certificate/ diploma,-0.09765,White,40.0,37.0,42.0,56.0,36.0,0.52975,0.07987,1,1,1,1,1,CL4,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
1185,18-24,0,University degree,USA,White,31.0,47.0,52.0,41.0,53.0,-0.71126,-0.21575,1,1,0,1,1,CL6,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1
1186,45-54,0,Left school at 16 years,USA,White,34.0,31.0,45.0,49.0,44.0,-0.21712,0.7654,1,1,0,1,1,CL5,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1
1187,18-24,0,"Some college or university, no certificate or degree",USA,White,44.0,38.0,50.0,37.0,35.0,0.88113,0.7654,1,1,0,1,1,CL5,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1
1188,18-24,0,"Some college or university, no certificate or degree",Other,White,26.0,44.0,48.0,47.0,36.0,1.86203,0.40148,1,0,0,1,1,CL4,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
1189,25-34,1,University degree,UK,White,48.0,38.0,52.0,46.0,42.0,0.19268,0.07987,1,0,1,0,1,CL3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1190,55-64,1,Doctorate degree,USA,White,32.0,43.0,49.0,40.0,42.0,-0.21712,0.07987,1,1,1,1,1,CL6,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1191,18-24,0,"Some college or university, no certificate or degree",Canada,White,25.0,49.0,49.0,39.0,42.0,1.29221,0.40148,1,1,0,0,1,CL6,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1
1192,18-24,0,Masters degree,USA,White,18.0,42.0,51.0,54.0,48.0,-0.71126,-0.52593,1,0,0,0,1,CL5,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
1193,18-24,1,"Some college or university, no certificate or degree",USA,White,42.0,44.0,49.0,44.0,22.0,1.86203,1.2247,1,1,1,0,1,CL0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1
1194,18-24,0,Left school at 18 years,Canada,White,51.0,29.0,49.0,46.0,33.0,1.86203,1.2247,1,1,1,1,1,CL6,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1
1195,18-24,0,"Some college or university, no certificate or degree",USA,White,14.0,47.0,53.0,53.0,38.0,0.19268,0.40148,1,1,0,0,1,CL5,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
1196,35-44,0,University degree,USA,White,39.0,41.0,51.0,36.0,45.0,0.52975,1.2247,1,1,0,1,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
1197,18-24,0,"Some college or university, no certificate or degree",USA,White,45.0,37.0,46.0,40.0,29.0,0.88113,0.40148,1,1,0,1,1,CL2,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1
1198,18-24,0,"Some college or university, no certificate or degree",USA,White,41.0,38.0,42.0,38.0,38.0,-0.21712,0.7654,1,1,0,0,1,CL6,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1
1199,25-34,0,University degree,Canada,White,27.0,38.0,45.0,30.0,40.0,0.52975,-1.54858,0,1,0,0,1,CL0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1200,25-34,0,Left school at 16 years,USA,White,32.0,21.0,41.0,43.0,44.0,-1.37983,-0.84637,1,0,0,1,1,CL6,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1
1201,18-24,0,"Some college or university, no certificate or degree",USA,White,55.0,19.0,37.0,45.0,27.0,0.52975,1.2247,1,0,0,0,1,CL4,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
1202,25-34,1,University degree,Other,White,37.0,28.0,49.0,49.0,29.0,-0.21712,-0.84637,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1203,18-24,0,"Some college or university, no certificate or degree",USA,White,39.0,46.0,57.0,38.0,37.0,1.29221,1.92173,1,1,1,1,1,CL6,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
1204,18-24,0,"Some college or university, no certificate or degree",USA,White,29.0,45.0,48.0,36.0,36.0,-0.21712,0.7654,1,0,0,0,1,CL6,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1
1205,18-24,0,Left school at 18 years,USA,Mixed-White/Asian,40.0,43.0,44.0,34.0,40.0,0.52975,1.2247,1,1,0,1,1,CL6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1206,25-34,0,"Some college or university, no certificate or degree",USA,White,44.0,30.0,49.0,36.0,33.0,0.19268,0.7654,1,1,0,1,1,CL6,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1
1207,18-24,1,Left school at 18 years,UK,White,26.0,36.0,46.0,29.0,31.0,1.29221,0.40148,1,0,0,0,1,CL4,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1208,45-54,0,University degree,UK,White,31.0,50.0,55.0,52.0,50.0,-0.21712,-0.21575,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1209,18-24,0,Professional certificate/ diploma,USA,Other,37.0,40.0,51.0,28.0,51.0,0.88113,1.92173,1,0,1,1,1,CL6,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1
1210,18-24,0,"Some college or university, no certificate or degree",Canada,Mixed-White/Black,22.0,33.0,50.0,36.0,39.0,0.52975,0.40148,1,1,0,0,1,CL3,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1
1211,45-54,0,University degree,-0.09765,White,26.0,44.0,43.0,36.0,47.0,0.88113,0.7654,1,1,1,1,1,CL3,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1
1212,18-24,0,"Some college or university, no certificate or degree",Canada,White,23.0,47.0,50.0,39.0,36.0,0.88113,0.40148,1,0,0,0,1,CL6,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
1213,18-24,0,"Some college or university, no certificate or degree",Other,White,33.0,32.0,48.0,40.0,34.0,-1.37983,0.7654,1,0,0,0,1,CL3,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
1214,18-24,1,"Some college or university, no certificate or degree",Canada,White,45.0,41.0,50.0,42.0,26.0,-1.37983,0.40148,1,1,0,0,1,CL3,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1
1215,18-24,0,"Some college or university, no certificate or degree",-0.09765,White,33.0,41.0,50.0,40.0,42.0,0.19268,0.7654,1,1,1,1,1,CL6,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
1216,35-44,1,Professional certificate/ diploma,UK,White,43.0,43.0,36.0,37.0,43.0,1.29221,0.7654,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1217,25-34,0,Professional certificate/ diploma,USA,White,48.0,36.0,52.0,43.0,35.0,0.88113,0.7654,1,1,0,1,1,CL6,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
1218,18-24,0,Professional certificate/ diploma,Canada,White,34.0,49.0,55.0,44.0,31.0,0.52975,0.7654,1,1,0,0,1,CL6,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
1219,18-24,0,"Some college or university, no certificate or degree",USA,White,40.0,44.0,44.0,37.0,42.0,0.19268,0.7654,1,1,1,1,1,CL5,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1
1220,25-34,1,Masters degree,USA,White,39.0,48.0,45.0,38.0,34.0,0.19268,-0.52593,1,1,0,1,1,CL5,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1
1221,18-24,1,"Some college or university, no certificate or degree",Other,White,24.0,41.0,51.0,35.0,30.0,-0.71126,0.7654,1,0,0,1,1,CL3,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1
1222,18-24,1,Professional certificate/ diploma,USA,White,46.0,46.0,48.0,32.0,35.0,0.88113,0.40148,1,1,0,1,1,CL5,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1
1223,18-24,1,Left school at 18 years,USA,White,46.0,38.0,47.0,33.0,37.0,0.88113,1.2247,1,1,0,1,1,CL6,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1
1224,18-24,0,"Some college or university, no certificate or degree",USA,White,33.0,44.0,48.0,40.0,42.0,1.29221,1.2247,1,1,0,1,1,CL6,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
1225,25-34,0,Doctorate degree,USA,White,31.0,22.0,-2.21069,42.0,41.0,-0.21712,-1.18084,1,0,1,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1226,18-24,1,"Some college or university, no certificate or degree",USA,White,45.0,38.0,46.0,43.0,39.0,-0.21712,-0.21575,1,1,0,0,1,CL3,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
1227,18-24,0,University degree,USA,White,42.0,49.0,50.0,44.0,48.0,0.19268,1.92173,1,1,0,1,1,CL5,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1
1228,25-34,1,University degree,USA,White,41.0,44.0,54.0,42.0,31.0,0.52975,-0.21575,1,1,0,1,1,CL6,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
1229,35-44,0,Left school at 16 years,USA,White,47.0,36.0,47.0,47.0,30.0,-1.37983,-0.21575,1,1,0,1,1,CL3,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
1230,18-24,0,"Some college or university, no certificate or degree",USA,Mixed-White/Black,26.0,52.0,54.0,44.0,46.0,0.52975,0.40148,1,0,0,0,1,CL5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1231,18-24,1,Left school at 18 years,USA,White,37.0,41.0,53.0,40.0,41.0,0.19268,0.07987,1,1,0,1,1,CL6,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
1232,18-24,1,University degree,Other,Other,46.0,31.0,53.0,29.0,38.0,1.29221,1.2247,1,1,0,1,1,CL6,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1
1233,18-24,1,"Some college or university, no certificate or degree",Other,White,51.0,37.0,49.0,47.0,45.0,0.19268,0.07987,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1234,18-24,0,University degree,UK,White,43.0,37.0,50.0,47.0,41.0,0.19268,0.40148,1,1,1,1,1,CL4,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1
1235,18-24,0,"Some college or university, no certificate or degree",USA,White,36.0,32.0,46.0,45.0,46.0,-1.37983,-1.54858,1,1,0,1,1,CL6,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1
1236,55-64,0,Masters degree,USA,White,37.0,44.0,50.0,41.0,46.0,-0.21712,-0.84637,1,1,1,1,1,CL1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1
1237,45-54,1,Masters degree,UK,White,21.0,45.0,54.0,47.0,42.0,-0.21712,-1.54858,1,0,0,1,1,CL1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1238,18-24,0,University degree,USA,White,36.0,45.0,52.0,40.0,50.0,0.19268,-0.52593,1,0,0,1,1,CL6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1239,25-34,0,Left school at 18 years,USA,White,39.0,42.0,52.0,50.0,36.0,0.52975,0.07987,1,1,1,1,1,CL6,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1
1240,18-24,1,University degree,UK,White,35.0,41.0,49.0,34.0,45.0,0.52975,0.7654,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1241,45-54,1,"Some college or university, no certificate or degree",UK,White,40.0,40.0,48.0,47.0,42.0,0.52975,-0.52593,1,1,0,1,1,CL1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1
1242,35-44,1,University degree,UK,White,46.0,30.0,43.0,42.0,35.0,-0.21712,-0.52593,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1243,25-34,1,University degree,UK,White,24.0,45.0,37.0,36.0,41.0,-0.21712,0.40148,1,1,1,1,1,CL1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1
1244,45-54,1,University degree,UK,White,27.0,26.0,36.0,52.0,48.0,-1.37983,-0.52593,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1245,25-34,1,University degree,UK,White,41.0,40.0,39.0,44.0,31.0,-0.71126,-0.52593,1,1,0,0,1,CL2,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
1246,45-54,1,University degree,UK,White,24.0,51.0,46.0,44.0,54.0,-1.37983,-0.84637,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1247,45-54,1,Professional certificate/ diploma,UK,White,24.0,38.0,-2.21069,53.0,32.0,-1.37983,-1.54858,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1248,55-64,0,University degree,UK,White,37.0,36.0,40.0,40.0,32.0,0.52975,0.07987,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1249,45-54,1,Professional certificate/ diploma,UK,White,30.0,38.0,44.0,51.0,46.0,-1.37983,-0.21575,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1250,45-54,1,Masters degree,UK,White,31.0,39.0,55.0,43.0,48.0,1.86203,0.7654,1,0,0,1,1,CL1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1
1251,35-44,1,Masters degree,UK,White,27.0,39.0,49.0,40.0,49.0,-0.71126,-0.52593,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1252,45-54,1,Doctorate degree,UK,Mixed-White/Asian,43.0,39.0,54.0,40.0,47.0,0.52975,0.7654,1,1,0,1,1,CL2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
1253,35-44,1,Left school at 17 years,UK,White,39.0,28.0,32.0,36.0,31.0,-1.37983,-2.07848,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1254,35-44,1,University degree,UK,White,32.0,31.0,32.0,45.0,40.0,-1.37983,-1.18084,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1255,25-34,1,University degree,UK,Other,36.0,34.0,44.0,40.0,37.0,-0.21712,-0.21575,1,0,0,1,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1256,45-54,1,University degree,UK,White,49.0,35.0,48.0,52.0,43.0,-1.37983,-0.52593,1,0,0,1,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1257,35-44,1,University degree,UK,White,26.0,36.0,46.0,34.0,46.0,0.88113,0.40148,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1258,25-34,1,Masters degree,UK,White,50.0,31.0,41.0,37.0,42.0,-0.71126,-0.52593,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1259,25-34,1,Doctorate degree,UK,White,27.0,45.0,42.0,39.0,42.0,-1.37983,-0.84637,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1260,45-54,1,Masters degree,UK,White,32.0,34.0,43.0,35.0,41.0,1.86203,0.40148,1,0,0,1,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1261,45-54,1,University degree,UK,White,29.0,42.0,44.0,45.0,36.0,0.19268,0.40148,1,1,1,1,1,CL6,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1
1262,25-34,1,"Some college or university, no certificate or degree",UK,White,50.0,36.0,53.0,50.0,36.0,1.86203,0.07987,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1263,25-34,1,Professional certificate/ diploma,UK,White,39.0,46.0,39.0,44.0,46.0,0.52975,0.7654,1,1,1,0,1,CL3,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1264,45-54,1,University degree,UK,White,36.0,39.0,41.0,45.0,46.0,-0.71126,-0.21575,1,0,0,0,1,CL1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
1265,25-34,1,Professional certificate/ diploma,UK,White,32.0,34.0,38.0,47.0,42.0,0.52975,0.40148,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1266,35-44,1,Left school at 16 years,UK,White,28.0,40.0,38.0,41.0,44.0,0.19268,-0.21575,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1267,25-34,1,Masters degree,UK,White,53.0,33.0,44.0,31.0,26.0,1.29221,1.92173,1,1,1,1,1,CL2,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1
1268,35-44,1,Professional certificate/ diploma,UK,White,37.0,32.0,43.0,47.0,44.0,-1.37983,-2.07848,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1269,35-44,1,University degree,UK,White,40.0,40.0,38.0,32.0,42.0,0.19268,0.40148,1,1,0,0,1,CL0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
1270,25-34,1,Masters degree,UK,White,35.0,37.0,43.0,54.0,44.0,-1.37983,-0.52593,1,0,1,0,1,CL1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1271,25-34,1,Professional certificate/ diploma,UK,White,24.0,39.0,38.0,49.0,43.0,-0.71126,-0.52593,1,1,1,1,1,CL3,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1
1272,55-64,1,University degree,UK,White,34.0,39.0,47.0,48.0,38.0,0.88113,-1.18084,1,0,0,1,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1273,35-44,1,"Some college or university, no certificate or degree",Other,White,52.0,33.0,33.0,48.0,34.0,0.19268,-2.07848,1,0,0,0,1,CL0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1274,35-44,0,Doctorate degree,Other,White,52.0,39.0,52.0,36.0,39.0,-0.21712,-0.21575,1,0,0,1,1,CL0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
1275,35-44,1,Masters degree,UK,White,26.0,41.0,49.0,41.0,46.0,-0.21712,-0.21575,1,1,1,0,1,CL2,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1
1276,45-54,1,Professional certificate/ diploma,UK,White,21.0,35.0,34.0,44.0,53.0,-0.71126,0.07987,1,1,1,1,1,CL2,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1
1277,18-24,0,"Some college or university, no certificate or degree",USA,White,31.0,47.0,50.0,39.0,33.0,0.52975,1.2247,1,1,0,0,1,CL6,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1
